Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RNU4ATAC11P	ENSG00000251748	9	33868540	33868665	+	snRNA
SNORD121B	ENSG00000238300	9	33934296	33934376	-	snoRNA
SNORD121A	ENSG00000238886	9	33952769	33952850	-	snoRNA
OSTCP8	ENSG00000226801	9	33968071	33968518	-	processed_pseudogene
RN7SKP114	ENSG00000222259	9	34049966	34050244	+	misc_RNA
TUBB4BP2	ENSG00000224802	9	34109171	34109968	-	processed_pseudogene
RN7SL187P	ENSG00000240299	9	121494519	121494821	+	misc_RNA
Y_RNA	ENSG00000239180	9	70311607	70311701	-	misc_RNA
RN7SL726P	ENSG00000272232	9	70579163	70579461	-	misc_RNA
MIR204	ENSG00000207935	9	70809975	70810084	-	miRNA
PIGUP1	ENSG00000224437	9	70916997	70917501	-	processed_pseudogene
RPL35AP21	ENSG00000229814	9	71589601	71589933	+	processed_pseudogene
OR13F1	ENSG00000186881	9	104504263	104505222	+	protein_coding
OR13C4	ENSG00000148136	9	104526253	104527209	-	protein_coding
OR13C8	ENSG00000186943	9	104569168	104570130	+	protein_coding
OR13D2P	ENSG00000237443	9	104590044	104590950	+	unprocessed_pseudogene
OR13C5	ENSG00000277556	9	104598457	104599413	-	protein_coding
OR13C2	ENSG00000276119	9	104604671	104605627	-	protein_coding
OR13C9	ENSG00000136839	9	104617248	104618204	-	protein_coding
OR13I1P	ENSG00000273423	9	104629754	104631017	+	unprocessed_pseudogene
OR13D3P	ENSG00000188712	9	104722335	104723271	+	unprocessed_pseudogene
ABCA1	ENSG00000165029	9	104781006	104928155	-	protein_coding
GPR21	ENSG00000188394	9	123033667	123035665	+	protein_coding
FRRS1L	ENSG00000260230	9	109130293	109167249	-	protein_coding
SPATA31G1	ENSG00000174038	9	35041095	35045986	+	protein_coding
RN7SL338P	ENSG00000241568	9	35049271	35049563	+	misc_RNA
MIR3152	ENSG00000264638	9	18573306	18573379	+	miRNA
RN7SKP258	ENSG00000252960	9	18651147	18651450	+	misc_RNA
RAP1BP1	ENSG00000236857	9	18717974	18718526	-	processed_pseudogene
SAXO1	ENSG00000155875	9	18858906	19049358	-	protein_coding
PSMC3P1	ENSG00000236680	9	19026892	19028129	+	processed_pseudogene
RRAGA	ENSG00000155876	9	19049427	19051025	+	protein_coding
CCL27	ENSG00000213927	9	34661880	34664048	-	protein_coding
CCL19	ENSG00000172724	9	34689570	34691276	-	protein_coding
SPATA31F1	ENSG00000205108	9	34723053	34729488	-	protein_coding
MIR6877	ENSG00000273932	9	133051996	133052059	+	miRNA
CEL	ENSG00000170835	9	133061981	133071861	+	protein_coding
ABO	ENSG00000175164	9	133233278	133276024	-	protein_coding
Y_RNA	ENSG00000201843	9	133302470	133302563	+	misc_RNA
LCN1P2	ENSG00000204031	9	133317794	133318469	+	unprocessed_pseudogene
Y_RNA	ENSG00000201451	9	133337728	133337824	-	misc_RNA
RPL21P81	ENSG00000230064	9	133338990	133339465	+	processed_pseudogene
SNORD24	ENSG00000206611	9	133349396	133349470	+	snoRNA
SNORD36B	ENSG00000200831	9	133350095	133350168	+	snoRNA
SNORD36A	ENSG00000199744	9	133350456	133350528	+	snoRNA
SNORD36C	ENSG00000252542	9	133350847	133350912	+	snoRNA
STKLD1	ENSG00000198870	9	133376366	133406096	+	protein_coding
TCEA1P1	ENSG00000197214	9	97067749	97068628	+	processed_pseudogene
VN1R51P	ENSG00000228038	9	97093694	97094638	-	processed_pseudogene
FAM220CP	ENSG00000213612	9	97121659	97122489	+	processed_pseudogene
RNU6-798P	ENSG00000252721	9	97192923	97193025	-	snRNA
OR13C6P	ENSG00000179443	9	35991336	35992285	-	unprocessed_pseudogene
OR2AM1P	ENSG00000236110	9	36021692	36022113	+	unprocessed_pseudogene
HMGB3P24	ENSG00000215283	9	36303499	36304924	-	processed_pseudogene
PRPS1P2	ENSG00000232630	9	125150653	125151589	+	processed_pseudogene
RPSAP76	ENSG00000235332	9	125194649	125195821	-	processed_pseudogene
RNU6-1020P	ENSG00000200554	9	125303920	125304026	-	snRNA
Metazoa_SRP	ENSG00000274510	9	125417305	125417586	+	misc_RNA
RNA5SP281	ENSG00000252313	9	32293558	32293692	+	rRNA_pseudogene
SLC25A5P8	ENSG00000225347	9	32333457	32334354	-	processed_pseudogene
DFFBP1	ENSG00000232303	9	32566148	32567126	-	processed_pseudogene
TAF1L	ENSG00000122728	9	32629454	32635669	-	protein_coding
SNRPCP1	ENSG00000238001	9	32676063	32676520	-	processed_pseudogene
MIR548AW	ENSG00000263816	9	132945707	132945771	+	miRNA
RNU7-21P	ENSG00000238558	9	132963732	132963793	+	snRNA
EEF1A1P5	ENSG00000196205	9	133019486	133020874	+	processed_pseudogene
MIR1302-9	ENSG00000283921	9	30144	30281	+	miRNA
FOXD4	ENSG00000170122	9	116231	118417	-	protein_coding
RNU7-171P	ENSG00000238406	9	128543916	128543977	+	snRNA
VTI1BP4	ENSG00000227759	9	128650998	128652145	+	processed_pseudogene
KCNV2	ENSG00000168263	9	2717510	2730037	+	protein_coding
RN7SL560P	ENSG00000264438	9	128709780	128710043	+	misc_RNA
Metazoa_SRP	ENSG00000203286	9	128745857	128746138	-	misc_RNA
KYAT1	ENSG00000286112	9	128819663	128881931	-	protein_coding
DOLK	ENSG00000175283	9	128945530	128947603	-	protein_coding
RNA5SP284	ENSG00000207277	9	63813190	63813307	+	rRNA_pseudogene
DUX4L50	ENSG00000232815	9	63817748	63818462	-	unprocessed_pseudogene
MIR4477B	ENSG00000266017	9	63819574	63819654	+	miRNA
U6	ENSG00000275068	9	64082429	64082534	+	snRNA
LRRC26	ENSG00000184709	9	137168758	137170051	-	protein_coding
GPSM1	ENSG00000160360	9	136327476	136359605	+	protein_coding
GLIS3-AS2	ENSG00000228322	9	4299390	4306046	+	lncRNA
RNU6-694P	ENSG00000200941	9	4386410	4386556	-	snRNA
PRSS3	ENSG00000010438	9	33750679	33799231	+	protein_coding
DNAJB5	ENSG00000137094	9	34989641	34998900	+	protein_coding
OR1J1	ENSG00000136834	9	122476958	122477926	-	protein_coding
OR1J2	ENSG00000197233	9	122510802	122511743	+	protein_coding
OR1J4	ENSG00000239590	9	122519141	122520082	+	protein_coding
OR1Q1	ENSG00000165202	9	122614738	122615682	+	protein_coding
OR1L1	ENSG00000173679	9	122661566	122662648	+	protein_coding
TLK1P1	ENSG00000226783	9	122685933	122688372	+	processed_pseudogene
GLIS3	ENSG00000107249	9	3824127	4348392	-	protein_coding
VDAC1P11	ENSG00000237679	9	94287699	94288550	-	processed_pseudogene
PTMAP12	ENSG00000282886	9	94347234	94347563	-	processed_pseudogene
YRDCP1	ENSG00000278486	9	94432631	94433273	-	processed_pseudogene
RNU6-669P	ENSG00000202445	9	94507738	94507844	+	snRNA
FBP2	ENSG00000130957	9	94558720	94593824	-	protein_coding
AHCYP2	ENSG00000238181	9	120720673	120721972	+	processed_pseudogene
MT1P1	ENSG00000213761	9	95413267	95413449	-	processed_pseudogene
RPL35AP2	ENSG00000227383	9	34191555	34191881	+	processed_pseudogene
RNA5SP282	ENSG00000252164	9	34206134	34206241	-	rRNA_pseudogene
RNU2-50P	ENSG00000222426	9	34282528	34282670	-	snRNA
SERPINH1P1	ENSG00000229207	9	34318407	34319655	+	processed_pseudogene
Y_RNA	ENSG00000207032	9	34389943	34390051	-	misc_RNA
DNAJC25-GNG10	ENSG00000244115	9	111631386	111670229	+	protein_coding
RNU6-1013P	ENSG00000206907	9	111839828	111839934	+	snRNA
MIR4668	ENSG00000266315	9	111932100	111932169	+	miRNA
SHOC1	ENSG00000165181	9	111686171	111795008	-	protein_coding
Y_RNA	ENSG00000223188	9	130120806	130120912	+	misc_RNA
GPRACR	ENSG00000196979	9	130140610	130144219	-	lncRNA
RN7SL665P	ENSG00000264169	9	130400266	130400565	+	misc_RNA
ZNF189	ENSG00000136870	9	101398851	101410660	+	protein_coding
OR2K2	ENSG00000171133	9	111327229	111330224	-	protein_coding
TUSC1	ENSG00000198680	9	25676969	25678444	-	protein_coding
C9orf153	ENSG00000187753	9	86220265	86259657	-	protein_coding
KLF9	ENSG00000119138	9	70384604	70414657	-	protein_coding
RNU2-25P	ENSG00000222973	9	2162763	2162953	-	snRNA
RN7SL592P	ENSG00000264615	9	2228961	2229241	-	misc_RNA
GPS2P1	ENSG00000236496	9	2875442	2876427	-	processed_pseudogene
ATP5PDP2	ENSG00000229184	9	2900320	2900804	-	processed_pseudogene
CDK2AP2P1	ENSG00000278647	9	41280460	41280787	+	transcribed_processed_pseudogene
MYO5BP1	ENSG00000274680	9	41292887	41294125	+	processed_pseudogene
RNU7-185P	ENSG00000239102	9	8797135	8797194	+	snRNA
RPS26P3	ENSG00000212829	9	9090898	9091245	+	processed_pseudogene
RN7SL5P	ENSG00000265735	9	9442060	9442380	+	misc_RNA
IMP3P1	ENSG00000230589	9	10829752	10830308	-	processed_pseudogene
RN7SL722P	ENSG00000273940	9	61789143	61789426	+	misc_RNA
Y_RNA	ENSG00000238749	9	61883640	61883751	-	misc_RNA
Y_RNA	ENSG00000275904	9	67697076	67697187	+	misc_RNA
RN7SL787P	ENSG00000274098	9	67791499	67791782	-	misc_RNA
SNORA70	ENSG00000278010	9	67797087	67797181	+	snoRNA
RNU6-368P	ENSG00000278551	9	67869947	67870053	+	snRNA
IFNNP1	ENSG00000230208	9	21058771	21059323	-	processed_pseudogene
IFNB1	ENSG00000171855	9	21077104	21077942	-	protein_coding
IFNWP4	ENSG00000225027	9	21106543	21106836	+	processed_pseudogene
IFNW1	ENSG00000177047	9	21140632	21141832	-	protein_coding
Y_RNA	ENSG00000199635	9	21160235	21160336	-	misc_RNA
IFNA21	ENSG00000137080	9	21165637	21166660	-	protein_coding
HMCN2	ENSG00000148357	9	130265760	130434123	+	protein_coding
OR1L3	ENSG00000171481	9	122675130	122676104	+	protein_coding
LINC02843	ENSG00000228189	9	88627063	88652180	-	lncRNA
OR13J1	ENSG00000168828	9	35869463	35870401	-	protein_coding
ELF2P3	ENSG00000232743	9	87816465	87817970	+	processed_pseudogene
SPATA31E1	ENSG00000177992	9	87882877	87888903	+	protein_coding
SPMIP6	ENSG00000164972	9	34379019	34397828	-	protein_coding
NUTM2F	ENSG00000130950	9	94318198	94328644	-	protein_coding
SVEP1	ENSG00000165124	9	110365248	110579880	-	protein_coding
MUSK	ENSG00000030304	9	110668779	110806558	+	protein_coding
CD72	ENSG00000137101	9	35609982	35646810	-	protein_coding
MIR6851	ENSG00000275651	9	33467869	33467935	-	miRNA
LINC01502	ENSG00000237339	9	135574935	135587112	+	lncRNA
LCN9	ENSG00000148386	9	135663309	135666961	+	protein_coding
OR1L8	ENSG00000171496	9	122567117	122583384	-	protein_coding
MIR601	ENSG00000207991	9	123402525	123402603	-	miRNA
MIR7150	ENSG00000274932	9	123485529	123485622	-	miRNA
DENND1A-AS1	ENSG00000237336	9	123491884	123493156	+	lncRNA
PIGFP2	ENSG00000234881	9	123843036	123843686	+	processed_pseudogene
LHX2	ENSG00000106689	9	124001670	124033301	+	protein_coding
DOCK8	ENSG00000107099	9	214854	465259	+	protein_coding
SPATA31C2	ENSG00000177910	9	88129305	88138475	-	protein_coding
ARMC8P1	ENSG00000225254	9	38452782	38454070	-	processed_pseudogene
TCEA1P3	ENSG00000215165	9	38478471	38479350	+	processed_pseudogene
GAS2L1P1	ENSG00000229511	9	38486859	38488338	-	processed_pseudogene
VN1R48P	ENSG00000237487	9	38504447	38505482	-	processed_pseudogene
FAM220BP	ENSG00000176007	9	38527097	38527912	+	processed_pseudogene
RNU6-765P	ENSG00000252725	9	38680006	38680104	+	snRNA
B3GALT9	ENSG00000214654	9	120792403	120801787	+	protein_coding
NDUFA5P3	ENSG00000234853	9	19383217	19383887	-	processed_pseudogene
ACER2	ENSG00000177076	9	19409009	19452505	+	protein_coding
C11orf98P1	ENSG00000232158	9	19705338	19705655	+	processed_pseudogene
AK4P4	ENSG00000223621	9	5855781	5856426	-	processed_pseudogene
MLANA	ENSG00000120215	9	5890889	5910606	+	protein_coding
FAM240B	ENSG00000283329	9	38694266	38720133	-	protein_coding
MIR199B	ENSG00000207581	9	128244721	128244830	-	miRNA
MIR3154	ENSG00000264823	9	128244947	128245030	-	miRNA
NR4A3	ENSG00000119508	9	99821855	99866891	+	protein_coding
RN7SL75P	ENSG00000239908	9	100102559	100102839	+	misc_RNA
RPS2P35	ENSG00000238172	9	100116755	100117651	-	processed_pseudogene
DPPA3P10	ENSG00000270995	9	100120435	100120900	-	processed_pseudogene
NANOGP5	ENSG00000231697	9	100175178	100176054	+	transcribed_processed_pseudogene
LHX6	ENSG00000106852	9	122202577	122229626	-	protein_coding
UPF3AP3	ENSG00000234709	9	99998301	99999069	-	processed_pseudogene
C14orf119P1	ENSG00000214669	9	113758994	113759419	-	processed_pseudogene
LINC02907	ENSG00000178243	9	135343249	135346562	+	lncRNA
SOCS5P2	ENSG00000224682	9	135447446	135450154	+	processed_pseudogene
LCN1	ENSG00000160349	9	135521438	135526540	+	protein_coding
MIR4673	ENSG00000263403	9	136519568	136519626	-	miRNA
MIR4674	ENSG00000265181	9	136546173	136546259	-	miRNA
IGKV1OR9-1	ENSG00000204780	9	65250543	65250826	-	IG_V_pseudogene
FOXD4L5	ENSG00000204779	9	65282101	65285209	-	protein_coding
Y_RNA	ENSG00000276723	9	65573384	65573495	+	misc_RNA
FRG1KP	ENSG00000280286	9	65646982	65652679	-	unprocessed_pseudogene
IGKV1OR-3	ENSG00000204776	9	65770955	65771434	+	IG_V_pseudogene
FOXD4L4	ENSG00000184659	9	65737146	65738396	+	protein_coding
WASHC1	ENSG00000181404	9	14475	73865	-	protein_coding
RN7SKP24	ENSG00000251697	9	34478622	34478905	+	misc_RNA
SWI5	ENSG00000175854	9	128275379	128316123	+	protein_coding
IFNA17	ENSG00000234829	9	21227243	21228222	-	protein_coding
IFNWP5	ENSG00000232138	9	21231266	21231853	-	unprocessed_pseudogene
IFNA14	ENSG00000228083	9	21239002	21240005	-	protein_coding
IFNA22P	ENSG00000224416	9	21278050	21278619	-	unprocessed_pseudogene
IFNA5	ENSG00000147873	9	21304326	21305313	-	protein_coding
IFNA20P	ENSG00000226393	9	21321300	21321827	+	unprocessed_pseudogene
IFNA2	ENSG00000188379	9	21384255	21385398	-	protein_coding
IFNA11P	ENSG00000231195	9	21398614	21399139	-	unprocessed_pseudogene
IFNA12P	ENSG00000235108	9	21403081	21403651	+	unprocessed_pseudogene
IFNA8	ENSG00000120242	9	21409117	21410185	+	protein_coding
IFNWP2	ENSG00000237691	9	21420234	21420813	+	unprocessed_pseudogene
IFNA1	ENSG00000197919	9	21440439	21441316	+	protein_coding
IFNWP19	ENSG00000238271	9	21455484	21456049	+	unprocessed_pseudogene
MIR31	ENSG00000199177	9	21512115	21512185	-	miRNA
SNORD39	ENSG00000264379	9	21524307	21524382	-	snoRNA
H3P30	ENSG00000227443	9	21638285	21638676	+	processed_pseudogene
IFNE	ENSG00000184995	9	21480839	21482313	-	protein_coding
MIR1302-8	ENSG00000221269	9	97363554	97363681	-	miRNA
RNU6-538P	ENSG00000275030	9	66142221	66142327	-	snRNA
ANKRD20A1	ENSG00000260691	9	67832765	67920552	+	protein_coding
RNU6-1193P	ENSG00000238551	9	64380194	64380300	+	snRNA
CYP4F25P	ENSG00000224106	9	64465463	64466498	+	transcribed_unprocessed_pseudogene
RPL35AP22	ENSG00000235133	9	117685254	117685588	-	processed_pseudogene
RNU6-1082P	ENSG00000201444	9	117707996	117708102	-	snRNA
TPT1P9	ENSG00000234782	9	118082869	118083382	-	processed_pseudogene
KHSRPP1	ENSG00000229835	9	21695176	21696943	+	processed_pseudogene
RN7SL151P	ENSG00000244230	9	21699314	21699596	+	misc_RNA
TUBB8P1	ENSG00000229298	9	21811621	21812347	-	processed_pseudogene
ERVFRD-3	ENSG00000264801	9	21929457	21931073	+	transcribed_processed_pseudogene
CDKN2A	ENSG00000147889	9	21967752	21995301	-	protein_coding
UBA52P6	ENSG00000215221	9	22012155	22012536	+	transcribed_processed_pseudogene
RPL36AP33	ENSG00000235619	9	35507564	35507873	+	processed_pseudogene
CIMIP2B	ENSG00000215187	9	35561831	35563899	-	protein_coding
RPS29P17	ENSG00000227852	9	35592786	35592951	+	processed_pseudogene
SNORD62	ENSG00000199411	9	137094345	137094430	+	snoRNA
MIR3621	ENSG00000263697	9	137169186	137169270	-	miRNA
RLN2	ENSG00000107014	9	5299864	5304716	-	protein_coding
HMGN2P31	ENSG00000214195	9	5311444	5311716	+	processed_pseudogene
RLN1	ENSG00000107018	9	5334930	5339876	-	protein_coding
RNF152P1	ENSG00000214190	9	5418373	5418976	-	processed_pseudogene
CD274	ENSG00000120217	9	5450503	5470566	+	protein_coding
IFNK	ENSG00000147896	9	27524290	27526498	+	protein_coding
EMICERI	ENSG00000285103	9	27529085	27543902	+	lncRNA
CTAGE12P	ENSG00000215441	9	27608382	27610745	-	processed_pseudogene
KCTD10P1	ENSG00000224955	9	28598668	28599292	-	processed_pseudogene
MIR876	ENSG00000215966	9	28863626	28863706	-	miRNA
MIR873	ENSG00000215939	9	28888879	28888955	-	miRNA
ME2P1	ENSG00000230097	9	29824742	29826711	-	processed_pseudogene
LINGO2	ENSG00000174482	9	27937617	29213601	-	protein_coding
PCNPP2	ENSG00000225856	9	88970887	88971341	-	processed_pseudogene
SHC3	ENSG00000148082	9	89005771	89178818	-	protein_coding
MIR3153	ENSG00000265112	9	89312225	89312306	+	miRNA
RNA5SP290	ENSG00000252942	9	99145840	99145966	-	rRNA_pseudogene
RN7SL794P	ENSG00000240235	9	99185587	99185866	-	misc_RNA
RN7SKP225	ENSG00000222337	9	99284022	99284373	+	misc_RNA
KRT8P11	ENSG00000255815	9	99305176	99306611	+	processed_pseudogene
OR13C3	ENSG00000204246	9	104535749	104536856	-	protein_coding
OR13D1	ENSG00000179055	9	104694518	104695462	+	protein_coding
SNORA70	ENSG00000252133	9	62358191	62358285	-	snoRNA
RN7SL544P	ENSG00000275230	9	62363581	62363864	+	misc_RNA
RBPJP7	ENSG00000234217	9	62601226	62602672	+	processed_pseudogene
APBA1	ENSG00000107282	9	69427532	69672371	-	protein_coding
RN7SKP191	ENSG00000201583	9	105096756	105097061	+	misc_RNA
UBE2V1P4	ENSG00000233909	9	129791196	129791837	+	processed_pseudogene
TOR1A	ENSG00000136827	9	129812942	129824244	-	protein_coding
MIR6855	ENSG00000276124	9	129869605	129869671	+	miRNA
PTPDC1	ENSG00000158079	9	94030794	94109856	+	protein_coding
CYCSP24	ENSG00000227666	9	94038030	94038345	+	processed_pseudogene
MIRLET7A1	ENSG00000199165	9	94175957	94176036	+	miRNA
MIRLET7F1	ENSG00000199072	9	94176347	94176433	+	miRNA
MIRLET7D	ENSG00000199133	9	94178834	94178920	+	miRNA
DAB2IP	ENSG00000136848	9	121567057	121785530	+	protein_coding
SPATA31A7	ENSG00000276040	9	61190036	61196280	+	protein_coding
SPATA31A3	ENSG00000275969	9	66986304	66992550	-	protein_coding
IFNA13	ENSG00000233816	9	21367372	21368057	-	protein_coding
TLR4	ENSG00000136869	9	117704175	117724735	+	protein_coding
DBH-AS1	ENSG00000225756	9	133654586	133657313	-	lncRNA
MYMK	ENSG00000187616	9	133514586	133528612	-	protein_coding
CNN2P3	ENSG00000235832	9	64486164	64487069	-	processed_pseudogene
GXYLT1P6	ENSG00000235310	9	64488600	64489786	+	processed_pseudogene
CYP4F33P	ENSG00000273036	9	38542314	38542569	-	transcribed_processed_pseudogene
ANKRD18B	ENSG00000230453	9	33524251	33608848	+	protein_coding
RNU6-599P	ENSG00000238529	9	42863200	42863306	+	snRNA
SNX18P5	ENSG00000275144	9	42923277	42924144	+	unprocessed_pseudogene
CNN2P4	ENSG00000213816	9	42972386	42973289	-	processed_pseudogene
BICD2	ENSG00000185963	9	92711363	92764833	-	protein_coding
RNU6-714P	ENSG00000252772	9	92820977	92821079	+	snRNA
EEF1DP2	ENSG00000226721	9	92836826	92837668	-	processed_pseudogene
SNX18P2	ENSG00000232843	9	92893698	92894505	-	processed_pseudogene
ALOX15P2	ENSG00000188101	9	92913156	92921560	+	unprocessed_pseudogene
ADGRF5P2	ENSG00000204818	9	42795392	42800672	+	transcribed_unprocessed_pseudogene
MEP1AP4	ENSG00000224537	9	42817105	42823213	-	unprocessed_pseudogene
DIRAS2	ENSG00000165023	9	90609832	90642862	-	protein_coding
RNU6-918P	ENSG00000212521	9	98032230	98032335	+	snRNA
Metazoa_SRP	ENSG00000274011	9	98115885	98116135	+	misc_RNA
TBC1D2	ENSG00000095383	9	98199011	98255649	-	protein_coding
MIR6854	ENSG00000278412	9	98229149	98229217	-	miRNA
PABIR1	ENSG00000187866	9	68780065	68785566	+	protein_coding
RNU6-1035P	ENSG00000207206	9	81725243	81725349	-	snRNA
RNA5SP287	ENSG00000252167	9	81885496	81885598	+	rRNA_pseudogene
SPATA31D4	ENSG00000189357	9	81928428	81934998	+	protein_coding
SPATA31D3	ENSG00000186788	9	81943500	81950093	+	protein_coding
SPATA31D2P	ENSG00000237770	9	81966564	81972130	+	unprocessed_pseudogene
SPATA31D1	ENSG00000214929	9	81988772	81995253	+	protein_coding
RNU6-156P	ENSG00000278331	9	40759600	40759706	-	snRNA
MIR1299	ENSG00000275377	9	40929010	40929092	-	miRNA
RNU6-559P	ENSG00000251960	9	15143289	15143386	+	snRNA
OR13C7	ENSG00000243641	9	36002909	36003867	-	protein_coding
CSNK1G2P1	ENSG00000234534	9	5040945	5041940	+	processed_pseudogene
PDSS1P1	ENSG00000182347	9	5084999	5086112	-	processed_pseudogene
MTND6P5	ENSG00000227730	9	5091093	5091604	+	unprocessed_pseudogene
MTND1P11	ENSG00000228166	9	5094139	5095014	+	unprocessed_pseudogene
MTCO1P11	ENSG00000224083	9	5096666	5098193	+	unprocessed_pseudogene
MTCO2P11	ENSG00000235917	9	5098341	5099325	+	unprocessed_pseudogene
MTATP6P11	ENSG00000228097	9	5099560	5100229	+	unprocessed_pseudogene
MTCO3P11	ENSG00000237711	9	5100236	5101009	+	unprocessed_pseudogene
MTND4P14	ENSG00000236254	9	5107937	5109290	+	unprocessed_pseudogene
MTND5P14	ENSG00000230225	9	5109496	5110762	+	unprocessed_pseudogene
TCF3P1	ENSG00000236567	9	5110913	5112849	+	processed_pseudogene
IGHEP2	ENSG00000254017	9	5113549	5114804	+	IG_C_pseudogene
INSL6	ENSG00000120210	9	5123880	5185647	-	protein_coding
INSL4	ENSG00000120211	9	5231419	5235304	+	protein_coding
RGS3	ENSG00000138835	9	113444731	113597743	+	protein_coding
SMARCA2-AS1	ENSG00000236199	9	2041900	2046023	-	lncRNA
FAM78A	ENSG00000126882	9	131258076	131277365	-	protein_coding
RN7SL328P	ENSG00000240853	9	131725168	131725467	-	misc_RNA
EIF4A1P3	ENSG00000231018	9	131782570	131782813	-	processed_pseudogene
BMS1P10	ENSG00000237238	9	63372803	63380011	-	transcribed_unprocessed_pseudogene
ATP8B5P	ENSG00000179766	9	35433707	35482210	+	transcribed_unprocessed_pseudogene
LINC00475	ENSG00000225511	9	92141438	92141650	+	transcribed_unprocessed_pseudogene
PRSS47P	ENSG00000276717	9	92177235	92189635	-	transcribed_unprocessed_pseudogene
FAM120A2P	ENSG00000204352	9	93335374	93346152	-	transcribed_unprocessed_pseudogene
ZNF658B	ENSG00000198416	9	39444304	39508885	-	transcribed_unprocessed_pseudogene
FAM95B1	ENSG00000223839	9	40325468	40326446	+	transcribed_unprocessed_pseudogene
CTSL3P	ENSG00000188029	9	87772453	87774299	+	transcribed_unprocessed_pseudogene
CTSL3P	ENSG00000290757	9	87772915	87786884	+	lncRNA
OR13C1P	ENSG00000235248	9	104656754	104657716	-	transcribed_unprocessed_pseudogene
SPATA31F2P	ENSG00000257198	9	34832295	34838493	-	transcribed_unprocessed_pseudogene
CELP	ENSG00000170827	9	133082561	133087253	+	transcribed_unprocessed_pseudogene
MFSD14CP	ENSG00000196312	9	96949555	97013366	-	transcribed_unprocessed_pseudogene
LRRC37A5P	ENSG00000204173	9	111609014	111609598	-	transcribed_unprocessed_pseudogene
CDRT15P6	ENSG00000276832	9	41341000	41342041	-	transcribed_unprocessed_pseudogene
FBP2P1	ENSG00000237743	9	87810642	87837225	-	transcribed_unprocessed_pseudogene
NPAP1P9	ENSG00000214888	9	87858103	87859599	-	transcribed_unprocessed_pseudogene
PAEPP1	ENSG00000224045	9	135588002	135591975	+	transcribed_unprocessed_pseudogene
SNX18P3	ENSG00000225345	9	38567377	38568211	-	transcribed_unprocessed_pseudogene
ANKRD20A2P	ENSG00000183148	9	40223397	40292345	+	transcribed_unprocessed_pseudogene
CYP4F59P	ENSG00000274628	9	66049896	66050845	-	transcribed_unprocessed_pseudogene
ANKRD20A3P	ENSG00000276203	9	66083960	66152966	-	transcribed_unprocessed_pseudogene
ANKRD20A4P	ENSG00000172014	9	64369675	64438574	+	transcribed_unprocessed_pseudogene
ANKRD20A7P	ENSG00000236816	9	42852675	42920095	+	transcribed_unprocessed_pseudogene
ANKRD19P	ENSG00000187984	9	92809665	92826578	+	transcribed_unprocessed_pseudogene
SPATA31B2P	ENSG00000226668	9	92882601	92888418	+	transcribed_unprocessed_pseudogene
CNTNAP3P7	ENSG00000287276	9	42752755	42762748	+	transcribed_unprocessed_pseudogene
SPATA31D5P	ENSG00000240632	9	81913466	81919876	+	transcribed_unprocessed_pseudogene
SPATA31D5P	ENSG00000291172	9	81913437	81919926	+	lncRNA
FGF7P3	ENSG00000204837	9	39817530	39818923	-	transcribed_unprocessed_pseudogene
CLCN3P1	ENSG00000232000	9	15034161	15048061	-	transcribed_unprocessed_pseudogene
REXO6P	ENSG00000283945	9	27245680	27278503	-	transcribed_unprocessed_pseudogene
CYSRT1	ENSG00000197191	9	137225174	137226315	+	protein_coding
OR2S1P	ENSG00000228307	9	36013184	36014133	+	transcribed_unprocessed_pseudogene
RNF38	ENSG00000137075	9	36336396	36487548	-	protein_coding
COL5A1-AS1	ENSG00000204011	9	134649385	134653073	-	lncRNA
MIR3689C	ENSG00000264744	9	134849298	134849369	-	miRNA
MIR3689A	ENSG00000265872	9	134849487	134849564	-	miRNA
MIR3689D1	ENSG00000265848	9	134849609	134849682	-	miRNA
MIR3689B	ENSG00000264163	9	134850125	134850272	-	miRNA
MIR3689D2	ENSG00000264136	9	134850277	134850356	-	miRNA
MIR3689E	ENSG00000266827	9	134850570	134850641	-	miRNA
MIR3689F	ENSG00000266514	9	134850742	134850807	-	miRNA
CARM1P1	ENSG00000227835	9	2907073	3053408	-	transcribed_unprocessed_pseudogene
LHX3	ENSG00000107187	9	136196250	136205128	-	protein_coding
QSOX2	ENSG00000165661	9	136206333	136245812	-	protein_coding
CCDC187	ENSG00000260220	9	136249973	136306901	-	protein_coding
PRRC2B	ENSG00000288701	9	131373636	131500197	+	protein_coding
GRIN1	ENSG00000176884	9	137138346	137168756	+	protein_coding
HSD17B3	ENSG00000130948	9	96235306	96302176	-	protein_coding
RNU6-1160P	ENSG00000207276	9	96256216	96256319	-	snRNA
ZNF367	ENSG00000165244	9	96385941	96418370	-	protein_coding
NSA2P7	ENSG00000238251	9	96407284	96407797	+	processed_pseudogene
SPATA31C1	ENSG00000230246	9	87914488	87923657	+	protein_coding
RNU4ATAC15P	ENSG00000252224	9	33174170	33174295	+	snRNA
SPINK4	ENSG00000122711	9	33218365	33248567	+	protein_coding
BAG1	ENSG00000107262	9	33247820	33264720	-	protein_coding
Y_RNA	ENSG00000200544	9	33352788	33352874	-	misc_RNA
ADGRD2	ENSG00000180264	9	124450451	124478589	+	protein_coding
ODF2	ENSG00000136811	9	128455186	128501292	+	protein_coding
OTX2P1	ENSG00000234644	9	75724222	75724575	-	processed_pseudogene
