Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RNU6-562P	ENSG00000199601	X	75202703	75202809	+	snRNA
MIR4536-1	ENSG00000283334	X	55451495	55451582	-	miRNA
RNA5SP509	ENSG00000201447	X	77066709	77066827	+	rRNA_pseudogene
5S_rRNA	ENSG00000285776	X	69672479	69672597	+	rRNA_pseudogene
U3	ENSG00000273788	X	72726122	72726337	-	snoRNA
MIR4328	ENSG00000283622	X	78901194	78901249	-	miRNA
RN7SL790P	ENSG00000239745	X	74390692	74390989	+	misc_RNA
MIR1321	ENSG00000283435	X	85835780	85835858	+	miRNA
Y_RNA	ENSG00000200635	X	55582733	55582834	+	misc_RNA
RNU2-26P	ENSG00000222440	X	91798093	91798283	+	snRNA
RNU6-332P	ENSG00000212495	X	94003815	94003922	-	snRNA
U6	ENSG00000277717	X	86481028	86481130	+	snRNA
RNA5SP510	ENSG00000201567	X	95582064	95582162	+	rRNA_pseudogene
MIR548M	ENSG00000221187	X	95063141	95063226	-	miRNA
MIR384	ENSG00000283242	X	76919273	76919360	-	miRNA
MIR325	ENSG00000207995	X	77005404	77005501	-	miRNA
RNU1-112P	ENSG00000201271	X	72740706	72740869	-	snRNA
RNA5SP508	ENSG00000223259	X	76655009	76655127	-	rRNA_pseudogene
MIR361	ENSG00000199051	X	85903636	85903707	-	miRNA
Y_RNA	ENSG00000202410	X	94178005	94178106	+	misc_RNA
Y_RNA	ENSG00000199567	X	86019608	86019715	+	misc_RNA
RNU6-974P	ENSG00000206826	X	82001220	82001327	-	snRNA
RNU6-995P	ENSG00000212546	X	80936434	80936540	+	snRNA
RNU6-345P	ENSG00000252810	X	101915589	101915695	+	snRNA
RNU6-493P	ENSG00000212623	X	80900757	80900864	+	snRNA
RNU6-394P	ENSG00000222667	X	66676258	66676364	-	snRNA
RN7SKP194	ENSG00000223260	X	96410432	96410782	-	misc_RNA
RNU6-309P	ENSG00000201443	X	108826764	108826869	+	snRNA
RNU6-648P	ENSG00000222122	X	115032427	115032533	+	snRNA
SNORA35B	ENSG00000271907	X	115126316	115126444	-	snoRNA
Y_RNA	ENSG00000212241	X	115139030	115139123	-	misc_RNA
RNU6-555P	ENSG00000207515	X	90597235	90597340	-	snRNA
Y_RNA	ENSG00000207363	X	107901145	107901246	-	misc_RNA
RN7SL379P	ENSG00000242998	X	96023360	96023652	+	misc_RNA
RNU6-1323P	ENSG00000206752	X	116850839	116850945	-	snRNA
RNU6-154P	ENSG00000207033	X	116400848	116400953	-	snRNA
MIR3672	ENSG00000265456	X	121370972	121371053	+	miRNA
U3	ENSG00000212321	X	122840426	122840645	+	snoRNA
RNU6-1015P	ENSG00000252930	X	112919132	112919230	+	snRNA
RN7SKP31	ENSG00000252163	X	138397351	138397628	+	misc_RNA
MIR934	ENSG00000216060	X	136550878	136550960	+	miRNA
RNU6-3P	ENSG00000207041	X	141118030	141118136	-	snRNA
RN7SKP149	ENSG00000199878	X	143197248	143197591	-	misc_RNA
RNA5SP517	ENSG00000201594	X	146427456	146427572	-	rRNA_pseudogene
RNA5SP516	ENSG00000201000	X	142411053	142411171	+	rRNA_pseudogene
MIR514A2	ENSG00000207866	X	147281943	147282030	-	miRNA
MIR514A1	ENSG00000207868	X	147279247	147279344	-	miRNA
RN7SKP81	ENSG00000202473	X	143090347	143090677	+	misc_RNA
MIR320D2	ENSG00000221081	X	140926172	140926219	-	miRNA
RN7SL325P	ENSG00000239579	X	137595265	137595547	+	misc_RNA
MIR892C	ENSG00000252219	X	145992750	145992826	-	miRNA
MIR514A3	ENSG00000207867	X	147284641	147284728	-	miRNA
MIR890	ENSG00000216075	X	145994275	145994351	-	miRNA
RNU6-985P	ENSG00000222114	X	137687891	137687994	-	snRNA
MIR888	ENSG00000216005	X	145994784	145994860	-	miRNA
MIR892A	ENSG00000215943	X	145996669	145996743	-	miRNA
MIR892B	ENSG00000216098	X	145997198	145997274	-	miRNA
MIR891B	ENSG00000216064	X	146001053	146001131	-	miRNA
RNU1-115P	ENSG00000202199	X	133238657	133238816	-	snRNA
MIR510	ENSG00000207641	X	147272335	147272408	-	miRNA
MIR891A	ENSG00000216056	X	146027794	146027872	-	miRNA
Y_RNA	ENSG00000199424	X	136571705	136571815	-	misc_RNA
MIR4330	ENSG00000265789	X	151168222	151168326	+	miRNA
Metazoa_SRP	ENSG00000278724	X	151275509	151275789	+	misc_RNA
RN7SKP267	ENSG00000222313	X	148822164	148822448	-	misc_RNA
RN7SKP189	ENSG00000201912	X	145057108	145057437	+	misc_RNA
MIR513C	ENSG00000216171	X	147189704	147189787	-	miRNA
MIR513B	ENSG00000207871	X	147199044	147199127	-	miRNA
MIR513A1	ENSG00000207873	X	147213463	147213591	-	miRNA
MIR513A2	ENSG00000207984	X	147225826	147225952	-	miRNA
MIR506	ENSG00000207731	X	147230720	147230843	-	miRNA
MIR507	ENSG00000207969	X	147230984	147231077	-	miRNA
MIR508	ENSG00000207589	X	147236913	147237027	-	miRNA
MIR514B	ENSG00000252583	X	147250151	147250230	-	miRNA
MIR509-2	ENSG00000212013	X	147258760	147258850	-	miRNA
MIR509-3	ENSG00000212014	X	147259652	147259726	-	miRNA
MIR509-1	ENSG00000208000	X	147260532	147260625	-	miRNA
RNU6-382P	ENSG00000202051	X	147827279	147827384	+	snRNA
NICN2P	ENSG00000237623	X	47273366	47274390	-	processed_pseudogene
RN7SL785P	ENSG00000266158	X	47280811	47281063	-	misc_RNA
SNORA11C	ENSG00000221459	X	47388649	47388777	+	snoRNA
NPM1P49	ENSG00000226556	X	47438736	47439774	-	processed_pseudogene
Metazoa_SRP	ENSG00000277605	X	47476822	47477152	-	misc_RNA
MIR4769	ENSG00000263858	X	47587429	47587505	+	miRNA
SMSP1	ENSG00000224656	X	47718002	47719099	-	processed_pseudogene
WASF4P	ENSG00000188459	X	47803296	47804789	+	processed_pseudogene
RPL7P57	ENSG00000224401	X	47840963	47841702	-	processed_pseudogene
ZCRB1P1	ENSG00000224208	X	71314912	71315879	-	processed_pseudogene
Metazoa_SRP	ENSG00000275975	X	71368666	71368968	+	misc_RNA
PABPN1P1	ENSG00000213018	X	71420083	71420514	-	processed_pseudogene
Y_RNA	ENSG00000199751	X	71491066	71491167	-	misc_RNA
SOCS6P1	ENSG00000215120	X	71527814	71530225	-	processed_pseudogene
CXCR3	ENSG00000186810	X	71615916	71618511	-	protein_coding
TWF1P2	ENSG00000225008	X	155290360	155291353	-	processed_pseudogene
PHF10P1	ENSG00000228986	X	155292169	155293432	+	processed_pseudogene
SRD5A2P1	ENSG00000230491	X	155310247	155310490	+	processed_pseudogene
MIR1184-2	ENSG00000221190	X	155383100	155383198	-	miRNA
MIR1184-3	ENSG00000221603	X	155457517	155457615	+	miRNA
H2AB3	ENSG00000277745	X	155459415	155460005	-	protein_coding
AMD1P2	ENSG00000237801	X	155828585	155829576	-	processed_pseudogene
DPH3P2	ENSG00000237040	X	155875636	155875885	+	processed_pseudogene
ELOCP24	ENSG00000228410	X	155978992	155979325	-	processed_pseudogene
TRPC6P1	ENSG00000223484	X	155985370	155986249	-	processed_pseudogene
DDX11L16	ENSG00000227159	X	156025664	156027877	-	unprocessed_pseudogene
OPN1LW	ENSG00000102076	X	154144243	154159032	+	protein_coding
OPN1MW	ENSG00000268221	X	154182596	154196861	+	protein_coding
TEX28P1	ENSG00000274962	X	154196471	154213487	-	unprocessed_pseudogene
TEX28P3	ENSG00000277009	X	154233615	154251288	-	unprocessed_pseudogene
SNORA70	ENSG00000207165	X	154400281	154400415	+	snoRNA
MIR6858	ENSG00000276350	X	154450320	154450386	+	miRNA
UBL4A	ENSG00000102178	X	154483717	154486615	-	protein_coding
RN7SL697P	ENSG00000264484	X	154495815	154496113	-	misc_RNA
ATF4P2	ENSG00000273041	X	154580926	154581998	+	processed_pseudogene
FMN2P1	ENSG00000231388	X	26496936	26505603	+	processed_pseudogene
RPL7P58	ENSG00000216938	X	26686026	26687955	+	processed_pseudogene
HMGA1P1	ENSG00000236683	X	26748029	26749090	+	processed_pseudogene
RNU1-142P	ENSG00000252491	X	26790142	26790286	+	snRNA
BMI1P1	ENSG00000234201	X	67791955	67792895	-	processed_pseudogene
RNA5SP511	ENSG00000222419	X	103850797	103850911	-	rRNA_pseudogene
H2BP9	ENSG00000231787	X	103904322	103904754	-	processed_pseudogene
ELF2P1	ENSG00000234345	X	103910305	103911352	-	processed_pseudogene
SLC25A53P1	ENSG00000230312	X	103928099	103929017	+	processed_pseudogene
DPPA3P1	ENSG00000227067	X	103961811	103962279	-	processed_pseudogene
MSL3-DT	ENSG00000282840	X	11668401	11757718	-	lncRNA
LIMK2P1	ENSG00000223418	X	11704123	11705590	-	processed_pseudogene
MSL3	ENSG00000005302	X	11758159	11775772	+	protein_coding
Y_RNA	ENSG00000206792	X	12054824	12054926	-	misc_RNA
Y_RNA	ENSG00000206795	X	12149126	12149238	+	misc_RNA
FRMPD4-AS1	ENSG00000223487	X	12373167	12375133	-	lncRNA
RPL17P49	ENSG00000231211	X	12395757	12396167	-	processed_pseudogene
RN7SKP290	ENSG00000271814	X	12614003	12614197	-	misc_RNA
PSMA6P2	ENSG00000229083	X	12825840	12826833	+	processed_pseudogene
MRPL35P4	ENSG00000230691	X	12844865	12845430	-	processed_pseudogene
TLR7	ENSG00000196664	X	12867072	12890361	+	protein_coding
TLR8-AS1	ENSG00000233338	X	12902817	12908333	-	lncRNA
RBM22P6	ENSG00000275643	X	52485046	52485912	-	processed_pseudogene
XAGE1A	ENSG00000204379	X	52495808	52500812	+	protein_coding
RBM22P7	ENSG00000223395	X	52509903	52510182	+	processed_pseudogene
SSX14P	ENSG00000185319	X	52598494	52603289	+	unprocessed_pseudogene
SSX11P	ENSG00000197185	X	52606535	52611758	-	unprocessed_pseudogene
SSX7	ENSG00000187754	X	52644061	52654900	-	protein_coding
RNA5SP504	ENSG00000222608	X	52665231	52665347	+	rRNA_pseudogene
SSX15P	ENSG00000225508	X	52672718	52677051	+	unprocessed_pseudogene
S100A11P10	ENSG00000237275	X	52687363	52687633	-	processed_pseudogene
S100A11P8	ENSG00000269281	X	52770809	52771080	+	processed_pseudogene
SSX21P	ENSG00000226867	X	52781452	52785786	-	unprocessed_pseudogene
SPANXN5	ENSG00000204363	X	52796144	52797427	-	protein_coding
EIF4A2P4	ENSG00000224781	X	52832704	52833899	-	processed_pseudogene
PPIHP2	ENSG00000220541	X	113522482	113522989	+	processed_pseudogene
QTRT1P1	ENSG00000270524	X	113882590	113883667	+	processed_pseudogene
U3	ENSG00000201674	X	113944186	113944399	-	snoRNA
RNU1-57P	ENSG00000207220	X	113949917	113950082	+	snRNA
RN7SL93P	ENSG00000240327	X	113976341	113976633	-	misc_RNA
SNORD30	ENSG00000212611	X	114017033	114017102	+	snoRNA
MIR766	ENSG00000211578	X	119646738	119646848	-	miRNA
CBX1P4	ENSG00000214321	X	17282637	17283093	+	processed_pseudogene
MIR4768	ENSG00000265465	X	17425881	17425954	+	miRNA
NHS-AS1	ENSG00000230020	X	17552349	17557387	-	lncRNA
CHP1P3	ENSG00000226153	X	17705339	17705691	-	processed_pseudogene
FAM136GP	ENSG00000227873	X	17769005	17769398	-	processed_pseudogene
F8A3	ENSG00000277150	X	155456914	155458620	-	protein_coding
PABPC1L2B	ENSG00000184388	X	73002939	73006106	+	protein_coding
RBMXL3	ENSG00000175718	X	115189410	115192868	+	protein_coding
SSX2B	ENSG00000268447	X	52751132	52790305	+	protein_coding
FAM236A	ENSG00000275520	X	72938163	72938958	+	protein_coding
HSFX4	ENSG00000283463	X	149929573	149931287	+	protein_coding
ZNF275	ENSG00000063587	X	153334147	153360110	+	protein_coding
ZNF157	ENSG00000147117	X	47370578	47414498	+	protein_coding
NALF2	ENSG00000130054	X	69504326	69532508	+	protein_coding
PNMA6A	ENSG00000235961	X	153072454	153075019	+	protein_coding
RNA5SP502	ENSG00000199564	X	41292798	41292916	+	rRNA_pseudogene
Y_RNA	ENSG00000238426	X	41316488	41316589	+	misc_RNA
SHISA5P1	ENSG00000226641	X	41322601	41323111	-	processed_pseudogene
RN7SL15P	ENSG00000264573	X	41345576	41345876	-	misc_RNA
GEMIN7P1	ENSG00000225238	X	41472264	41472653	-	processed_pseudogene
RNU6-1321P	ENSG00000212207	X	41570923	41571029	-	snRNA
YWHAZP10	ENSG00000217624	X	41675760	41676494	-	processed_pseudogene
RN7SL144P	ENSG00000242559	X	41683168	41683462	-	misc_RNA
RPS15AP39	ENSG00000229822	X	41748222	41748608	+	processed_pseudogene
RNU6-202P	ENSG00000251807	X	41919254	41919349	-	snRNA
FABP5P15	ENSG00000237106	X	77727867	77728080	+	processed_pseudogene
RNU6-854P	ENSG00000200906	X	77837289	77837395	+	snRNA
RN7SL460P	ENSG00000263410	X	77885377	77885634	+	misc_RNA
SSX19P	ENSG00000227302	X	48322349	48326683	+	unprocessed_pseudogene
S100A11P9	ENSG00000270747	X	48336899	48337169	-	processed_pseudogene
SSX3	ENSG00000165584	X	48346427	48356707	-	protein_coding
SSX4	ENSG00000268009	X	48383516	48393347	+	protein_coding
Metazoa_SRP	ENSG00000276823	X	48524480	48524806	+	misc_RNA
Y_RNA	ENSG00000202469	X	10061222	10061323	+	misc_RNA
RNU6-800P	ENSG00000207202	X	10582817	10582919	+	snRNA
PIGA	ENSG00000165195	X	15319452	15335554	-	protein_coding
ACTG1P10	ENSG00000231340	X	53142832	53143913	-	processed_pseudogene
MIR6895	ENSG00000276575	X	53195411	53195488	-	miRNA
MIR6894	ENSG00000277474	X	53198889	53198945	-	miRNA
KDM5C-IT1	ENSG00000235262	X	53212408	53214679	-	lncRNA
RPSAP62	ENSG00000226299	X	53322990	53323822	+	processed_pseudogene
Y_RNA	ENSG00000207408	X	53324562	53324674	+	misc_RNA
MPV17L2P1	ENSG00000234413	X	53340986	53341505	+	processed_pseudogene
MIR6857	ENSG00000278204	X	53405673	53405765	-	miRNA
TIPINP1	ENSG00000235416	X	53456273	53457029	-	processed_pseudogene
VTRNA3-1P	ENSG00000199422	X	53462209	53462310	+	misc_RNA
EEDP1	ENSG00000224942	X	140397062	140398311	+	processed_pseudogene
U7	ENSG00000275268	X	140451148	140451208	+	snRNA
RPS17P17	ENSG00000225758	X	140470866	140471274	-	processed_pseudogene
SOX3	ENSG00000134595	X	140502985	140505069	-	protein_coding
RPL18AP16	ENSG00000237793	X	153662162	153662692	+	processed_pseudogene
RN7SL687P	ENSG00000244335	X	153666226	153666510	+	misc_RNA
CYCSP45	ENSG00000184844	X	153841251	153841565	+	processed_pseudogene
MIR3202-1	ENSG00000265176	X	153981097	153981177	+	miRNA
MIR3202-2	ENSG00000283694	X	153981098	153981176	-	miRNA
MIR718	ENSG00000284286	X	154019920	154019989	-	miRNA
RNU6-934P	ENSG00000202024	X	101325404	101325510	+	snRNA
RPL36A-HNRNPH2	ENSG00000257529	X	101391011	101412297	+	protein_coding
KRT18P48	ENSG00000217889	X	153604497	153605348	-	processed_pseudogene
NUTF2P7	ENSG00000229324	X	71016531	71016905	-	processed_pseudogene
RNU1-56P	ENSG00000212605	X	71020275	71020438	-	snRNA
CXorf65	ENSG00000204165	X	71103889	71106788	-	protein_coding
MIR98	ENSG00000271886	X	53556223	53556341	-	miRNA
MIRLET7F2	ENSG00000208012	X	53557192	53557274	-	miRNA
PABPC1P3	ENSG00000230673	X	74583088	74583546	-	processed_pseudogene
RNU6-330P	ENSG00000199885	X	74680053	74680159	+	snRNA
NEXMIF	ENSG00000050030	X	74732856	74925472	-	protein_coding
RPSAP61	ENSG00000214016	X	44741087	44741964	+	processed_pseudogene
RN7SL291P	ENSG00000242065	X	44772773	44773061	-	misc_RNA
DUSP21	ENSG00000189037	X	44844021	44844888	+	protein_coding
CT45A11P	ENSG00000230162	X	135942478	135947139	-	unprocessed_pseudogene
GAPDHP67	ENSG00000219930	X	136077844	136078631	+	processed_pseudogene
E2F6P4	ENSG00000231513	X	136097835	136098348	-	processed_pseudogene
KRT18P49	ENSG00000214720	X	107428630	107429461	+	processed_pseudogene
PRPS1	ENSG00000147224	X	107628428	107651993	+	protein_coding
GAGE2E	ENSG00000275113	X	49341192	49345922	+	protein_coding
GAGE12B	ENSG00000236737	X	49529869	49529985	+	protein_coding
VDAC1P2	ENSG00000213856	X	49632500	49633349	-	processed_pseudogene
SALL1P1	ENSG00000227391	X	49664844	49668680	-	processed_pseudogene
PAGE1	ENSG00000068985	X	49687447	49695984	-	protein_coding
MIR2114	ENSG00000252454	X	150228004	150228083	+	miRNA
XRCC6P2	ENSG00000234825	X	150231075	150232896	-	processed_pseudogene
RPL7P56	ENSG00000231164	X	136791064	136791780	+	processed_pseudogene
RAB28P5	ENSG00000225400	X	136847384	136848034	+	processed_pseudogene
RPL22P23	ENSG00000232379	X	136947748	136948133	-	processed_pseudogene
SRRM1P3	ENSG00000237307	X	136976417	136985705	-	processed_pseudogene
GPR101	ENSG00000165370	X	137023929	137033995	-	protein_coding
TCEAL3-AS1	ENSG00000224031	X	103626076	103626492	-	lncRNA
CACNA1F	ENSG00000102001	X	49205063	49233371	-	protein_coding
HSPB1P2	ENSG00000230216	X	49233956	49234501	-	processed_pseudogene
ZNF630-AS1	ENSG00000277541	X	48056310	48066583	+	lncRNA
RNU6-707P	ENSG00000201517	X	48153980	48154074	-	snRNA
SSX13P	ENSG00000225198	X	48156367	48166350	+	unprocessed_pseudogene
S100A11P5	ENSG00000238032	X	48177731	48178023	-	processed_pseudogene
RNA5SP503	ENSG00000252856	X	48206258	48206374	+	rRNA_pseudogene
SSX20P	ENSG00000204368	X	48212791	48218010	+	processed_pseudogene
S100A11P7	ENSG00000231568	X	48228833	48228959	-	processed_pseudogene
UBQLN2	ENSG00000188021	X	56563627	56567868	+	protein_coding
ATRX	ENSG00000085224	X	77504880	77786233	-	protein_coding
VSIG1	ENSG00000101842	X	108044970	108079184	+	protein_coding
TNMD	ENSG00000000005	X	100584936	100599885	+	protein_coding
RAD21P1	ENSG00000238116	X	100801188	100803060	+	processed_pseudogene
SPIN2P1	ENSG00000237708	X	57068914	57069685	-	processed_pseudogene
RNU6-935P	ENSG00000222303	X	50649641	50649740	+	snRNA
SPRING1P2	ENSG00000238188	X	130645723	130646325	+	processed_pseudogene
ARHGAP36	ENSG00000147256	X	131058346	131089885	+	protein_coding
RN7SL191P	ENSG00000241198	X	131134086	131134390	-	misc_RNA
NXF2	ENSG00000269405	X	102247167	102326722	+	protein_coding
CTHRC1P1	ENSG00000271005	X	79177200	79177668	-	processed_pseudogene
INE2	ENSG00000281371	X	15785716	15787589	-	lncRNA
RNU5F-7P	ENSG00000200566	X	15916189	15916303	-	snRNA
SETP15	ENSG00000226536	X	15917548	15918631	+	processed_pseudogene
HDGFL3P1	ENSG00000234466	X	55054945	55055838	-	processed_pseudogene
PAGE2	ENSG00000234068	X	55089018	55092842	+	protein_coding
MTCO1P52	ENSG00000229760	X	55178207	55178737	-	processed_pseudogene
MTND2P24	ENSG00000231947	X	55179194	55179999	-	processed_pseudogene
MTND1P30	ENSG00000238047	X	55180377	55181277	-	processed_pseudogene
MIR4329	ENSG00000283775	X	112780718	112780788	-	miRNA
RN7SL266P	ENSG00000243011	X	112855874	112856162	+	misc_RNA
ATF4P1	ENSG00000213338	X	154622428	154623500	-	processed_pseudogene
OR3B1P	ENSG00000237619	X	154658741	154659643	-	unprocessed_pseudogene
PNKDP1	ENSG00000228089	X	131803312	131803741	-	processed_pseudogene
RNA5SP514	ENSG00000200587	X	131938846	131938956	-	rRNA_pseudogene
AGKP2	ENSG00000228819	X	132130091	132131352	-	processed_pseudogene
TLE1P1	ENSG00000228158	X	65408084	65408672	+	processed_pseudogene
AP1M2P1	ENSG00000227534	X	65469087	65470380	+	processed_pseudogene
FRMD8P1	ENSG00000227942	X	65550898	65552421	-	processed_pseudogene
CKS1BP6	ENSG00000178556	X	30617454	30617693	+	processed_pseudogene
FTLP2	ENSG00000232368	X	30630298	30630825	+	processed_pseudogene
GK-IT1	ENSG00000229331	X	30671635	30672166	+	lncRNA
GK-AS1	ENSG00000243055	X	30699998	30724174	-	lncRNA
TAB3-AS1	ENSG00000231542	X	30834623	30835300	+	lncRNA
TAB3-AS2	ENSG00000235512	X	30854321	30854707	+	lncRNA
PCYT1B	ENSG00000102230	X	24558087	24672677	-	protein_coding
H2BP7	ENSG00000226222	X	24632257	24632601	+	processed_pseudogene
PCYT1B-AS1	ENSG00000236836	X	24650073	24658237	+	lncRNA
SCARNA23	ENSG00000251869	X	24744441	24744570	+	scaRNA
EEF1B2P3	ENSG00000232472	X	24788392	24789069	-	processed_pseudogene
ARX	ENSG00000004848	X	25003694	25016420	-	protein_coding
PAFAH1B2P1	ENSG00000214111	X	25029545	25030235	+	processed_pseudogene
RN7SL91P	ENSG00000240439	X	25060649	25060939	-	misc_RNA
WASH6P	ENSG00000182484	X	156020826	156025710	+	protein_coding
ZFX-AS1	ENSG00000234230	X	24146225	24149654	-	lncRNA
RPS26P58	ENSG00000225071	X	24429573	24429920	-	processed_pseudogene
ARHGEF9-IT1	ENSG00000231729	X	63670196	63671502	-	lncRNA
BTF3P8	ENSG00000236813	X	63766875	63767400	+	processed_pseudogene
MIR1468	ENSG00000222532	X	63786002	63786087	-	miRNA
PAGE5	ENSG00000158639	X	55220346	55224108	+	protein_coding
TAF7L	ENSG00000102387	X	101268253	101293057	-	protein_coding
SSX1	ENSG00000126752	X	48255392	48267444	+	protein_coding
TEX11	ENSG00000120498	X	70528940	70908711	-	protein_coding
RN7SL712P	ENSG00000266828	X	115992466	115992773	-	misc_RNA
AKR1B1P8	ENSG00000231371	X	116043483	116044418	+	processed_pseudogene
API5P1	ENSG00000234558	X	116106921	116108430	-	processed_pseudogene
SALL4P2	ENSG00000238040	X	129871309	129877567	+	processed_pseudogene
BCORL1	ENSG00000085185	X	129981107	130058071	+	protein_coding
Y_RNA	ENSG00000207146	X	108676951	108677057	-	misc_RNA
IRS4	ENSG00000133124	X	108719946	108736563	-	protein_coding
ESX1	ENSG00000123576	X	104250038	104254933	-	protein_coding
CTAG1A	ENSG00000268651	X	154585133	154586816	+	protein_coding
SASH3	ENSG00000122122	X	129779949	129795201	+	protein_coding
Metazoa_SRP	ENSG00000275070	X	129796491	129796783	-	misc_RNA
FCF1P4	ENSG00000226112	X	111169221	111169403	+	processed_pseudogene
GLUD1P9	ENSG00000234349	X	111229889	111231061	-	processed_pseudogene
RNU6-496P	ENSG00000251954	X	111421510	111421608	-	snRNA
HMGB1P12	ENSG00000223904	X	111434427	111435024	+	processed_pseudogene
EIF4BP7	ENSG00000225031	X	111619677	111621489	-	processed_pseudogene
SRPX2	ENSG00000102359	X	100644195	100675788	+	protein_coding
RNU7-37P	ENSG00000251707	X	120503037	120503096	-	snRNA
H3P46	ENSG00000278317	X	120709061	120709392	-	processed_pseudogene
GLRX5P1	ENSG00000181511	X	120733094	120733396	+	processed_pseudogene
MGAT2P2	ENSG00000238200	X	135751119	135752583	+	processed_pseudogene
CT45A3	ENSG00000269096	X	135759846	135768191	-	protein_coding
CT45A6	ENSG00000278289	X	135794685	135802787	-	protein_coding
CT45A2	ENSG00000271449	X	135811668	135820012	-	protein_coding
CT45A8	ENSG00000278085	X	135846497	135854538	-	protein_coding
CT45A9	ENSG00000270946	X	135863418	135871812	-	protein_coding
MIR505	ENSG00000207633	X	139924148	139924231	-	miRNA
CXorf66	ENSG00000203933	X	139955728	139965521	-	protein_coding
HNRNPA3P3	ENSG00000214653	X	140032344	140033480	+	processed_pseudogene
RN7SL727P	ENSG00000241248	X	140085855	140086150	+	misc_RNA
MIR652	ENSG00000208013	X	110055329	110055426	+	miRNA
MIR3978	ENSG00000265584	X	110082118	110082218	+	miRNA
SNORD96B	ENSG00000208883	X	110224985	110225063	-	snoRNA
AMMECR1-IT1	ENSG00000224142	X	110305420	110307221	-	lncRNA
SOWAHD	ENSG00000187808	X	119758588	119760202	+	protein_coding
SNORA69	ENSG00000206622	X	119787353	119787484	-	snoRNA
RNF113A	ENSG00000125352	X	119870475	119871733	-	protein_coding
MIR1587	ENSG00000263972	X	39837561	39837613	+	miRNA
RPS11P7	ENSG00000214047	X	39865424	39865888	+	processed_pseudogene
IMPDH1P2	ENSG00000214045	X	40359183	40360726	-	processed_pseudogene
Y_RNA	ENSG00000206677	X	40492844	40492941	+	misc_RNA
FTHL17	ENSG00000132446	X	31071233	31072041	-	protein_coding
RNU6-894P	ENSG00000252903	X	31348192	31348296	+	snRNA
RNA5SP501	ENSG00000222922	X	32102065	32102176	+	rRNA_pseudogene
NPM1P8	ENSG00000236285	X	32205902	32206738	+	processed_pseudogene
MIR3915	ENSG00000263600	X	32583656	32583752	-	miRNA
MIR548F5	ENSG00000221348	X	32641474	32641559	-	miRNA
DMD-AS3	ENSG00000236828	X	32754940	32756400	+	lncRNA
TBCAP1	ENSG00000226781	X	33041395	33041721	+	processed_pseudogene
RN7SL667P	ENSG00000265170	X	153403844	153404141	-	misc_RNA
GSPT2	ENSG00000189369	X	51743442	51746232	+	protein_coding
RNU6-504P	ENSG00000252377	X	51870706	51870809	-	snRNA
PGK1P1	ENSG00000228328	X	68070520	68071767	-	processed_pseudogene
RNU6-1225P	ENSG00000252145	X	68102068	68102132	-	snRNA
AKIRIN1P2	ENSG00000228125	X	68132868	68133437	+	processed_pseudogene
Y_RNA	ENSG00000206646	X	68361075	68361187	+	misc_RNA
RNU6-245P	ENSG00000206747	X	68539443	68539549	-	snRNA
SSX5	ENSG00000165583	X	48186220	48196795	-	protein_coding
HSFX3	ENSG00000283697	X	149548210	149549924	-	protein_coding
MAGEB18	ENSG00000176774	X	26138343	26140736	+	protein_coding
MAGEB6	ENSG00000176746	X	26192440	26195646	+	protein_coding
MAGEB5	ENSG00000188408	X	26216169	26218270	+	protein_coding
GK4P	ENSG00000178146	X	101778969	101780538	-	processed_pseudogene
ATXN7L3P1	ENSG00000215168	X	66055587	66056587	-	processed_pseudogene
EIF4BP9	ENSG00000237294	X	66074835	66076347	-	processed_pseudogene
MTFR1P1	ENSG00000231356	X	66360766	66361776	-	processed_pseudogene
MRRFP1	ENSG00000224236	X	123116107	123117781	-	processed_pseudogene
H3P47	ENSG00000179101	X	123514473	123514872	+	processed_pseudogene
RPL30P15	ENSG00000233357	X	13574746	13575066	+	processed_pseudogene
MIR6086	ENSG00000283493	X	13590292	13590346	+	miRNA
RN7SKP20	ENSG00000199622	X	13596236	13596548	+	misc_RNA
RNU4-52P	ENSG00000206936	X	49082028	49082165	+	snRNA
RN7SL262P	ENSG00000265033	X	49152651	49152944	+	misc_RNA
MAGEA9	ENSG00000123584	X	149781930	149787737	+	protein_coding
CT47A10	ENSG00000224089	X	120938701	120942023	-	protein_coding
CT47A9	ENSG00000226600	X	120943561	120946883	-	protein_coding
CT47A8	ENSG00000230347	X	120948422	120951744	-	protein_coding
CT47A6	ENSG00000226023	X	120958165	120961487	-	protein_coding
CT47A5	ENSG00000237957	X	120963026	120966348	-	protein_coding
CT47A4	ENSG00000230594	X	120967886	120971208	-	protein_coding
CT47A3	ENSG00000236126	X	120972746	120976068	-	protein_coding
CT47A2	ENSG00000242362	X	120977606	120980928	-	protein_coding
HSFX2	ENSG00000268738	X	149592512	149595314	-	protein_coding
NCLP2	ENSG00000234228	X	135075136	135076597	-	processed_pseudogene
SMIM10L2B	ENSG00000196972	X	135094985	135098712	-	protein_coding
ETDB	ENSG00000224107	X	135118955	135120526	-	protein_coding
CT55	ENSG00000169551	X	135156540	135171398	-	protein_coding
ETDA	ENSG00000238210	X	135252061	135253583	+	protein_coding
SMIM10L2A	ENSG00000178947	X	135421944	135428075	+	protein_coding
RNA5SP515	ENSG00000201440	X	135428168	135428285	-	rRNA_pseudogene
