Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
TSPY18P	ENSG00000231874	Y	9869664	9870781	+	unprocessed_pseudogene
RBMY2OP	ENSG00000234950	Y	9951553	9959423	+	unprocessed_pseudogene
RBMY2QP	ENSG00000236718	Y	10022489	10034187	-	transcribed_unprocessed_pseudogene
TSPY20P	ENSG00000243643	Y	10036195	10038375	+	unprocessed_pseudogene
TSPY5P	ENSG00000225685	Y	10066587	10069151	-	transcribed_unprocessed_pseudogene
RNA5SP518	ENSG00000251766	Y	10090410	10090528	-	rRNA_pseudogene
RNA5SP519	ENSG00000252289	Y	10092875	10092993	-	rRNA_pseudogene
DUX4L31	ENSG00000231411	Y	10171590	10172725	-	unprocessed_pseudogene
PCMTD1P1	ENSG00000226061	Y	10173853	10174207	+	unprocessed_pseudogene
CDC27P2	ENSG00000237447	Y	10190377	10192298	-	processed_pseudogene
RNA5-8SP6	ENSG00000251705	Y	10200155	10200306	+	rRNA_pseudogene
DLGAP5P1	ENSG00000237195	Y	6158802	6159265	+	processed_pseudogene
TTTY23B	ENSG00000250204	Y	6243295	6245283	-	transcribed_unprocessed_pseudogene
TSPY2	ENSG00000168757	Y	6246223	6249019	+	protein_coding
FAM197Y9	ENSG00000290448	Y	6256267	6263953	-	lncRNA
FAM197Y9	ENSG00000234830	Y	6263602	6265595	-	transcribed_unprocessed_pseudogene
TSPY19P	ENSG00000234583	Y	6303957	6305074	-	unprocessed_pseudogene
LINC00280	ENSG00000229643	Y	6357219	6369921	-	lncRNA
TSPY17P	ENSG00000232620	Y	6520463	6520929	+	unprocessed_pseudogene
TTTY23	ENSG00000239225	Y	9908321	9913142	+	lncRNA
FAM224B	ENSG00000230663	Y	17552085	17579960	-	lncRNA
TTTY2B	ENSG00000212856	Y	6406059	6462091	-	lncRNA
TTTY1B	ENSG00000129816	Y	6390390	6411564	+	lncRNA
TTTY7	ENSG00000147753	Y	6440866	6457906	+	lncRNA
TTTY8B	ENSG00000185700	Y	6462388	6473691	-	lncRNA
TTTY10	ENSG00000229236	Y	20464916	20575519	-	lncRNA
TTTY16	ENSG00000290323	Y	7694707	7810305	-	lncRNA
TTTY12	ENSG00000237048	Y	7803996	7814684	+	lncRNA
TTTY2	ENSG00000212855	Y	9717162	9758661	+	lncRNA
TTTY7B	ENSG00000147761	Y	9706824	9723864	-	lncRNA
ZFY-AS1	ENSG00000233070	Y	2966829	3002818	-	lncRNA
TTTY17C	ENSG00000223641	Y	25182267	25213853	-	lncRNA
SEPTIN14P23	ENSG00000228786	Y	25377557	25394719	-	lncRNA
TXLNGY	ENSG00000291033	Y	19567313	19606274	+	lncRNA
FAM41AY2	ENSG00000290726	Y	18388843	18405046	-	lncRNA
LINC00278	ENSG00000231535	Y	3002887	3200509	+	lncRNA
TTTY1	ENSG00000129845	Y	9753156	9774329	-	lncRNA
TTTY11	ENSG00000290381	Y	8783310	8817463	-	lncRNA
BCORP1	ENSG00000291031	Y	19455431	19567280	-	lncRNA
LINC00279	ENSG00000286217	Y	8550494	8713825	+	lncRNA
TTTY18	ENSG00000233699	Y	8682594	8710911	-	lncRNA
TTTY8	ENSG00000183385	Y	9691039	9701695	+	lncRNA
PRKY	ENSG00000293442	Y	7273972	7381548	+	lncRNA
STSP1	ENSG00000227166	Y	15547216	15593331	+	transcribed_unprocessed_pseudogene
RBMY2JP	ENSG00000227204	Y	8127130	8144203	+	transcribed_unprocessed_pseudogene
XGY1	ENSG00000227447	Y	12440046	12507369	-	transcribed_unprocessed_pseudogene
RBMY2WP	ENSG00000230727	Y	22762851	22769787	-	transcribed_unprocessed_pseudogene
USP9YP28	ENSG00000224151	Y	18833002	18839313	-	transcribed_unprocessed_pseudogene
TTTY14	ENSG00000176728	Y	18772706	19077555	-	lncRNA
OFD1P1Y	ENSG00000226011	Y	17809807	17825329	+	transcribed_unprocessed_pseudogene
USP9YP14	ENSG00000227494	Y	18481087	18487400	+	transcribed_unprocessed_pseudogene
RNASEH2CP1	ENSG00000237659	Y	2789827	2790328	+	transcribed_processed_pseudogene
XGY2	ENSG00000290840	Y	2752083	2854641	+	lncRNA
PPP1R12BP2	ENSG00000205936	Y	23379484	23392697	+	transcribed_unprocessed_pseudogene
REREP1Y	ENSG00000225189	Y	23462465	23472280	+	transcribed_unprocessed_pseudogene
GPR143YP	ENSG00000232583	Y	7100733	7106502	-	transcribed_unprocessed_pseudogene
OFD1P15Y	ENSG00000234888	Y	26055779	26088493	-	transcribed_unprocessed_pseudogene
REREP2Y	ENSG00000235014	Y	26198331	26208148	-	transcribed_unprocessed_pseudogene
PPP1R12BP1	ENSG00000229238	Y	26277923	26354418	-	transcribed_unprocessed_pseudogene
ANKRD36P1	ENSG00000188399	Y	26409815	26420535	+	transcribed_unprocessed_pseudogene
OFD1P2Y	ENSG00000226611	Y	18080681	18096202	-	transcribed_unprocessed_pseudogene
OFD1P5Y	ENSG00000240438	Y	18582063	18629077	-	transcribed_unprocessed_pseudogene
RBMY2TP	ENSG00000237269	Y	21430697	21437245	-	transcribed_unprocessed_pseudogene
OFD1P10Y	ENSG00000225466	Y	23581595	23614640	+	transcribed_unprocessed_pseudogene
GOLGA6L11P	ENSG00000223698	Y	24168187	24174494	+	transcribed_unprocessed_pseudogene
DNM1P24	ENSG00000242854	Y	24179316	24183505	-	transcribed_unprocessed_pseudogene
CSPG4P2Y	ENSG00000244231	Y	24183434	24187231	-	lncRNA
CSPG4P3Y	ENSG00000172342	Y	24186509	24191870	-	transcribed_unprocessed_pseudogene
SEPTIN14P22	ENSG00000248792	Y	24283062	24283230	+	transcribed_unprocessed_pseudogene
CSPG4P4Y	ENSG00000172294	Y	25478269	25483630	+	transcribed_unprocessed_pseudogene
CSPG4P1Y	ENSG00000240450	Y	25482908	25486705	+	lncRNA
DNM1P48	ENSG00000239304	Y	25486640	25487322	+	transcribed_processed_pseudogene
GOLGA6L16P	ENSG00000197092	Y	25495651	25501958	-	transcribed_unprocessed_pseudogene
TPTE2P4	ENSG00000215506	Y	26508213	26579690	+	transcribed_unprocessed_pseudogene
RBMY1A3P	ENSG00000197038	Y	9311130	9322869	-	transcribed_unprocessed_pseudogene
TSPY7P	ENSG00000188656	Y	9378122	9380871	+	transcribed_unprocessed_pseudogene
TSPY6P	ENSG00000270073	Y	9507596	9510175	+	transcribed_unprocessed_pseudogene
TSPY15P	ENSG00000236786	Y	9548108	9550681	+	transcribed_unprocessed_pseudogene
RBMY3AP	ENSG00000231436	Y	9610571	9621276	-	transcribed_unprocessed_pseudogene
RBMY2NP	ENSG00000229208	Y	9831418	9846696	-	transcribed_unprocessed_pseudogene
TSPY13P	ENSG00000187657	Y	9905595	9908139	-	transcribed_unprocessed_pseudogene
TSPY11P	ENSG00000238235	Y	6266593	6269275	+	transcribed_unprocessed_pseudogene
RBMY2GP	ENSG00000223744	Y	6328052	6343323	+	transcribed_unprocessed_pseudogene
RBMY1D	ENSG00000244395	Y	21880076	21894526	-	protein_coding
RBMY1E	ENSG00000242389	Y	21903618	21918042	-	protein_coding
RBMY2AP	ENSG00000226092	Y	21927521	21937150	-	transcribed_unprocessed_pseudogene
OFD1P8Y	ENSG00000231159	Y	21972313	22005349	+	unprocessed_pseudogene
HSFY5P	ENSG00000232475	Y	22048554	22049347	-	transcribed_unprocessed_pseudogene
USP9YP17	ENSG00000229553	Y	22049755	22058113	-	unprocessed_pseudogene
CDY12P	ENSG00000228850	Y	22064698	22065712	+	unprocessed_pseudogene
ELOCP15	ENSG00000232029	Y	22068820	22069151	+	processed_pseudogene
TTTY6B	ENSG00000131548	Y	22131944	22146831	+	lncRNA
RBMY1F	ENSG00000169800	Y	22168542	22182982	-	protein_coding
TSPY23P	ENSG00000229159	Y	22183850	22186021	+	unprocessed_pseudogene
RBMY2UP	ENSG00000225615	Y	22198429	22203712	+	unprocessed_pseudogene
RBMY1KP	ENSG00000229234	Y	22209331	22216580	+	unprocessed_pseudogene
TTTY5	ENSG00000215560	Y	22296798	22298876	-	lncRNA
TSPY22P	ENSG00000229940	Y	22305925	22307951	-	unprocessed_pseudogene
RBMY2FP	ENSG00000290336	Y	22308829	22316205	+	lncRNA
RBMY2FP	ENSG00000243040	Y	22310864	22321825	+	transcribed_unprocessed_pseudogene
TTTY25P	ENSG00000259247	Y	22330452	22332500	+	unprocessed_pseudogene
TSPY21P	ENSG00000237902	Y	22400403	22402568	-	unprocessed_pseudogene
RBMY1J	ENSG00000226941	Y	22403410	22417881	+	protein_coding
TTTY6	ENSG00000131538	Y	22439593	22454472	-	lncRNA
ELOCP8	ENSG00000234131	Y	22517242	22517573	-	processed_pseudogene
CDY13P	ENSG00000224873	Y	22520681	22521695	-	unprocessed_pseudogene
USP9YP24	ENSG00000230814	Y	22528281	22536639	+	unprocessed_pseudogene
HSFY7P	ENSG00000228571	Y	22537047	22537849	+	transcribed_unprocessed_pseudogene
OFD1P9Y	ENSG00000230476	Y	22580989	22614081	-	unprocessed_pseudogene
RBMY2BP	ENSG00000224657	Y	22649245	22658878	+	transcribed_unprocessed_pseudogene
XKRY	ENSG00000290724	Y	17768980	17770560	-	lncRNA
FAM224A	ENSG00000233522	Y	18326047	18353210	+	lncRNA
TTTY9B	ENSG00000131007	Y	18581206	18598111	-	lncRNA
TTTY9A	ENSG00000290716	Y	18729882	18739197	+	lncRNA
NLGN4Y	ENSG00000165246	Y	14522573	14845654	+	protein_coding
DDX3Y	ENSG00000067048	Y	12904108	12920478	+	protein_coding
USP9Y	ENSG00000114374	Y	12537650	12860852	+	protein_coding
UTY	ENSG00000183878	Y	13234577	13480673	-	protein_coding
KDM5D	ENSG00000012817	Y	19703865	19744989	-	protein_coding
ZFY	ENSG00000067646	Y	2935281	2982512	+	protein_coding
EIF1AY	ENSG00000198692	Y	20575694	20593154	+	protein_coding
