Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
ASMER1	ENSG00000281903	21	14816838	15064771	-	lncRNA
LINC01548	ENSG00000229086	21	33164806	33170672	-	lncRNA
LINC00189	ENSG00000215533	21	29193400	29288205	+	lncRNA
HEPFAL	ENSG00000274225	21	44475723	44478493	+	lncRNA
LINC00310	ENSG00000227456	21	34157724	34325034	+	lncRNA
BTG3-AS1	ENSG00000280594	21	17611691	17643997	+	lncRNA
AATBC	ENSG00000215458	21	43805758	43812567	-	lncRNA
LINC02940	ENSG00000235888	21	38988567	39062894	-	lncRNA
IL10RB-DT	ENSG00000223799	21	33263873	33266301	-	lncRNA
DSCR9	ENSG00000230366	21	37208196	37237353	+	lncRNA
LINC00649	ENSG00000237945	21	33915534	34039762	+	lncRNA
C21orf91-OT1	ENSG00000240770	21	17763311	17792523	-	lncRNA
LINC00112	ENSG00000232401	21	41715799	41717975	+	lncRNA
LNCTSI	ENSG00000230479	21	36430289	36627435	+	lncRNA
LINC01694	ENSG00000233922	21	45590717	45603088	+	lncRNA
LINC03138	ENSG00000232855	21	28328738	28836786	-	lncRNA
LINC00161	ENSG00000226935	21	28539318	28543283	+	lncRNA
MRAP-AS1	ENSG00000232623	21	32283682	32308737	-	lncRNA
LINC01684	ENSG00000237484	21	24209060	24547942	+	lncRNA
ABCC13	ENSG00000291052	21	14236206	14338017	+	lncRNA
LINC00159	ENSG00000230323	21	32080314	32247266	-	lncRNA
ITGB2-AS1	ENSG00000227039	21	44921033	44929682	+	lncRNA
LINC01687	ENSG00000233215	21	22008747	22098518	-	lncRNA
LINC01424	ENSG00000236519	21	44801876	44804717	+	lncRNA
LINC01547	ENSG00000183250	21	44932814	44939951	-	lncRNA
KCNJ6-AS1	ENSG00000292434	21	37644927	37740702	+	lncRNA
B3GALT5-AS1	ENSG00000184809	21	39527841	39612910	-	lncRNA
LINC01425	ENSG00000233997	21	21746928	21797419	+	lncRNA
LRRC3-DT	ENSG00000229356	21	44447142	44455302	-	lncRNA
LINC00158	ENSG00000185433	21	25374242	25431701	-	lncRNA
ZNF295-AS1	ENSG00000237232	21	42009078	42055131	+	lncRNA
LINC00160	ENSG00000230978	21	34723807	34737204	-	lncRNA
SETD4-AS1	ENSG00000236677	21	36060337	36064408	+	lncRNA
DSTNP1	ENSG00000230982	21	46653558	46654022	-	processed_pseudogene
LINC01679	ENSG00000237989	21	43358055	43365330	-	lncRNA
LINC00319	ENSG00000188660	21	43446565	43453902	+	lncRNA
LINC00323	ENSG00000226496	21	41141493	41168796	-	lncRNA
PLAC4	ENSG00000280109	21	41171944	41186807	-	lncRNA
BACE2-IT1	ENSG00000224388	21	41180097	41180626	+	lncRNA
CDRT15P8	ENSG00000279062	21	10136419	10137004	+	transcribed_unprocessed_pseudogene
RPL39P40	ENSG00000226580	21	17500679	17500824	-	transcribed_processed_pseudogene
RPL37P4	ENSG00000230198	21	19593841	19594108	+	transcribed_processed_pseudogene
FGF7P2	ENSG00000185390	21	13349265	13350648	+	transcribed_unprocessed_pseudogene
MEMO1P1	ENSG00000226054	21	36130489	36131376	+	transcribed_processed_pseudogene
ANKRD20A18P	ENSG00000249493	21	14064325	14069087	+	transcribed_unprocessed_pseudogene
ERLEC1P1	ENSG00000240755	21	14143581	14144158	+	transcribed_processed_pseudogene
MTCYBP21	ENSG00000224747	21	44469929	44472516	-	transcribed_processed_pseudogene
MTND5P1	ENSG00000227999	21	44473723	44475097	-	transcribed_processed_pseudogene
LINC01666	ENSG00000279579	21	8759053	8880835	+	lncRNA
C21orf140	ENSG00000222018	21	34400112	34401072	-	protein_coding
SMIM34	ENSG00000243627	21	34414494	34423951	-	protein_coding
KRTAP6-3	ENSG00000212938	21	30592440	30593055	+	protein_coding
SNX18P12	ENSG00000279718	21	9364467	9365225	-	processed_pseudogene
NCOR1P4	ENSG00000279864	21	9548885	9559155	+	transcribed_unprocessed_pseudogene
U1	ENSG00000275631	21	9646825	9647000	+	snRNA
MIR155HG	ENSG00000234883	21	25560592	25575168	+	lncRNA
MIR155	ENSG00000283904	21	25573980	25574044	+	miRNA
RNGTTP1	ENSG00000237731	21	25643489	25644216	+	processed_pseudogene
RPL23AP12	ENSG00000228861	21	39127568	39128040	+	processed_pseudogene
BRWD1-AS1	ENSG00000238141	21	39313893	39323218	+	lncRNA
GET1	ENSG00000182093	21	39377698	39428528	+	protein_coding
LINC00322	ENSG00000237864	21	43322417	43332039	-	lncRNA
PICSAR	ENSG00000275874	21	44999140	45004753	-	lncRNA
SSR4P1	ENSG00000293210	21	45056000	45074165	-	lncRNA
ITSN1	ENSG00000205726	21	33642400	33899861	+	protein_coding
RN7SL740P	ENSG00000244294	21	33918995	33919338	-	misc_RNA
DSCR8	ENSG00000198054	21	38121441	38156511	+	lncRNA
DSCR10	ENSG00000233316	21	38206156	38208644	+	lncRNA
SPATA20P1	ENSG00000231123	21	38238227	38238664	-	processed_pseudogene
LINC01423	ENSG00000231231	21	38323635	38333421	-	lncRNA
MCM3AP-AS1	ENSG00000215424	21	46228394	46284359	+	lncRNA
RPL23P2	ENSG00000176054	21	28997613	28998033	-	transcribed_processed_pseudogene
RPL12P9	ENSG00000232687	21	29127701	29128188	-	processed_pseudogene
Y_RNA	ENSG00000201984	21	29139283	29139384	-	misc_RNA
U3	ENSG00000212479	21	29180425	29180639	-	snoRNA
GAPDHP14	ENSG00000236056	21	29222321	29223257	+	processed_pseudogene
PAXBP1-AS1	ENSG00000238197	21	32728079	32747065	+	lncRNA
FTCD	ENSG00000160282	21	46136083	46155581	-	protein_coding
PWP2	ENSG00000241945	21	44107358	44131181	+	protein_coding
COL6A1	ENSG00000142156	21	45981755	46005050	+	protein_coding
ICOSLG	ENSG00000160223	21	44215382	44241446	-	protein_coding
HLCS	ENSG00000159267	21	36748626	36990236	-	protein_coding
CLDN14	ENSG00000159261	21	36460616	36576569	-	protein_coding
ABCG1	ENSG00000160179	21	42199689	42304389	+	protein_coding
SIK1	ENSG00000142178	21	43414483	43427131	-	protein_coding
RUNX1	ENSG00000159216	21	34787801	36004667	-	protein_coding
LRRC3	ENSG00000160233	21	44455490	44462196	+	protein_coding
C2CD2	ENSG00000157617	21	41885112	41954018	-	protein_coding
TFF3	ENSG00000160180	21	42311667	42315409	-	protein_coding
IL10RB	ENSG00000243646	21	33266363	33311420	+	protein_coding
TCP10L	ENSG00000242220	21	32497967	32587373	-	protein_coding
RBM11	ENSG00000185272	21	14216130	14228372	+	protein_coding
TRPM2	ENSG00000142185	21	44350072	44445246	+	protein_coding
HSPA13	ENSG00000155304	21	14371115	14383484	-	protein_coding
LTN1	ENSG00000198862	21	28928144	28992956	-	protein_coding
UBE2G2	ENSG00000184787	21	44768580	44801826	-	protein_coding
TRAPPC10	ENSG00000160218	21	44012309	44106553	+	protein_coding
KCNJ6	ENSG00000157542	21	37607373	38121345	-	protein_coding
RRP1	ENSG00000160214	21	43789513	43805757	+	protein_coding
ATP5PO	ENSG00000241837	21	33901028	33915853	-	protein_coding
DYRK1A	ENSG00000157540	21	37365573	37526358	+	protein_coding
U2AF1	ENSG00000160201	21	43092956	43107605	-	protein_coding
PIGP	ENSG00000185808	21	37062846	37073318	-	protein_coding
HEMK2	ENSG00000156239	21	28872191	28885373	-	protein_coding
TIAM1	ENSG00000156299	21	31117985	31559977	-	protein_coding
C21orf91	ENSG00000154642	21	17788974	17819386	-	protein_coding
CBR3	ENSG00000159231	21	36135079	36146566	+	protein_coding
CFAP298	ENSG00000159079	21	32592079	32612845	-	protein_coding
SMIM11	ENSG00000205670	21	34375131	34416961	+	protein_coding
PRDM15	ENSG00000141956	21	41798225	41879482	-	protein_coding
SOD1	ENSG00000142168	21	31659633	31668931	+	protein_coding
RWDD2B	ENSG00000156253	21	29004384	29019360	-	protein_coding
HUNK	ENSG00000142149	21	31873020	32044633	+	protein_coding
SUMO3	ENSG00000184900	21	44805617	44818779	-	protein_coding
ZBTB21	ENSG00000173276	21	41986831	42010387	-	protein_coding
RSPH1	ENSG00000160188	21	42472486	42496366	-	protein_coding
PDE9A	ENSG00000160191	21	42653591	42775513	+	protein_coding
POFUT2	ENSG00000186866	21	45263928	45287898	-	protein_coding
CSTB	ENSG00000160213	21	43772511	43776579	-	protein_coding
GATD3	ENSG00000160221	21	44133610	44210114	+	protein_coding
BRWD1	ENSG00000185658	21	39184176	39321559	-	protein_coding
PDXK	ENSG00000160209	21	43719094	43762307	+	protein_coding
B3GALT5	ENSG00000183778	21	39556442	39673137	+	protein_coding
USP25	ENSG00000155313	21	15729925	15880064	+	protein_coding
NDUFV3	ENSG00000160194	21	42879644	42913304	+	protein_coding
KCNE1	ENSG00000180509	21	34446688	34512214	-	protein_coding
VPS26C	ENSG00000157538	21	37223417	37267919	-	protein_coding
DOP1B	ENSG00000142197	21	36156758	36294275	+	protein_coding
TSPEAR	ENSG00000175894	21	44497893	44711873	-	protein_coding
SLX9	ENSG00000160256	21	44939938	44977014	+	protein_coding
CXADR	ENSG00000154639	21	17512971	17593579	+	protein_coding
PRMT2	ENSG00000160310	21	46635595	46665698	+	protein_coding
ADAMTS1	ENSG00000154734	21	26835755	26845409	-	protein_coding
SH3BGR	ENSG00000185437	21	39445855	39515506	+	protein_coding
HMGN1	ENSG00000205581	21	39342315	39349653	-	protein_coding
PFKL	ENSG00000141959	21	44300017	44327377	+	protein_coding
MAP3K7CL	ENSG00000156265	21	29077060	29175889	+	protein_coding
MRPL39	ENSG00000154719	21	25585632	25607525	-	protein_coding
EPCIP	ENSG00000205929	21	32790673	32813743	-	protein_coding
URB1	ENSG00000142207	21	32311018	32393029	-	protein_coding
JAM2	ENSG00000154721	21	25639258	25717562	+	protein_coding
WDR4	ENSG00000160193	21	42843013	42879582	-	protein_coding
PTTG1IP	ENSG00000183255	21	44849585	44873903	-	protein_coding
CRYZL1	ENSG00000205758	21	33589341	33643926	-	protein_coding
DNAJC28	ENSG00000177692	21	33486096	33491749	-	protein_coding
YBEY	ENSG00000182362	21	46286336	46297811	+	protein_coding
SCAF4	ENSG00000156304	21	31670804	31732184	-	protein_coding
LCA5L	ENSG00000157578	21	39405135	39445805	-	protein_coding
CHAF1B	ENSG00000159259	21	36385354	36419015	+	protein_coding
USP16	ENSG00000156256	21	29024629	29054493	+	protein_coding
BACE2	ENSG00000182240	21	41167801	41282530	+	protein_coding
BACH1	ENSG00000156273	21	29194071	29630751	+	protein_coding
KCNJ15	ENSG00000157551	21	38155549	38307357	+	protein_coding
FAM3B	ENSG00000183844	21	41304212	41357727	+	protein_coding
CLIC6	ENSG00000159212	21	34668994	34718227	+	protein_coding
IFNAR2	ENSG00000159110	21	33205282	33265675	+	protein_coding
ATP5PF	ENSG00000154723	21	25716005	25735721	-	protein_coding
MIS18A	ENSG00000159055	21	32268224	32279098	-	protein_coding
C21orf58	ENSG00000160298	21	46300181	46324460	-	protein_coding
LSS	ENSG00000160285	21	46188141	46228840	-	protein_coding
TMPRSS3	ENSG00000160183	21	42371840	42396119	-	protein_coding
BTG3	ENSG00000154640	21	17593650	17613014	-	protein_coding
TMEM50B	ENSG00000142188	21	33432485	33479974	-	protein_coding
SAMSN1	ENSG00000155307	21	14485228	14658821	-	protein_coding
CCT8	ENSG00000156261	21	29055805	29073797	-	protein_coding
OLIG2	ENSG00000205927	21	33025327	33029196	+	protein_coding
SLC37A1	ENSG00000160190	21	42495994	42581440	+	protein_coding
DIP2A	ENSG00000160305	21	46458877	46572743	+	protein_coding
EVA1C	ENSG00000166979	21	32411710	32517158	+	protein_coding
CBS	ENSG00000160200	21	43050900	43076943	-	protein_coding
ERG	ENSG00000157554	21	38380027	38661780	-	protein_coding
MRAP	ENSG00000170262	21	32291813	32314784	+	protein_coding
ITGB2	ENSG00000160255	21	44885948	44932079	-	protein_coding
PAXBP1	ENSG00000159086	21	32733899	32771796	-	protein_coding
GABPA	ENSG00000154727	21	25734570	25772460	+	protein_coding
GART	ENSG00000159131	21	33503371	33543524	-	protein_coding
SETD4	ENSG00000185917	21	36034534	36079389	-	protein_coding
ADARB1	ENSG00000197381	21	45073839	45226560	+	protein_coding
PKNOX1	ENSG00000160199	21	42974328	43034475	+	protein_coding
SYNJ1	ENSG00000159082	21	32628757	32728040	-	protein_coding
S100B	ENSG00000160307	21	46598508	46605208	-	protein_coding
IFNGR2	ENSG00000159128	21	33403369	33479348	+	protein_coding
APP	ENSG00000142192	21	25880535	26171128	-	protein_coding
PCBP3	ENSG00000183570	21	45643694	45942454	+	protein_coding
MX2	ENSG00000183486	21	41361957	41409417	+	protein_coding
AIRE	ENSG00000160224	21	44285838	44298648	+	protein_coding
TMPRSS2	ENSG00000184012	21	41464296	41531116	-	protein_coding
DONSON	ENSG00000159147	21	33559542	33589015	-	protein_coding
SLC19A1	ENSG00000173638	21	45493572	45573564	-	protein_coding
MX1	ENSG00000157601	21	41420020	41470071	+	protein_coding
SPATC1L	ENSG00000160284	21	46161148	46184476	-	protein_coding
ETS2	ENSG00000157557	21	38805115	38824956	+	protein_coding
COL6A2	ENSG00000142173	21	46096722	46132851	+	protein_coding
COL18A1	ENSG00000182871	21	45405123	45513721	+	protein_coding
ADAMTS5	ENSG00000154736	21	26917922	26967088	-	protein_coding
IFNAR1	ENSG00000142166	21	33324387	33359864	+	protein_coding
HSF2BP	ENSG00000160207	21	43529186	43659504	-	protein_coding
PSMG1	ENSG00000183527	21	39174769	39183503	-	protein_coding
